,id,created_at,author_id,text,name,username,location
505,65113045,2022-02-27T11:00:26.000Z,65113045,"@AhmedShelbaya literally going around in circles with @VodafoneUK 

I have your broadband and even have three boosters and still I loose connection

Friday saw it happen twice with my global ceo. Imagine if that was you, what would you do about it?

Unacceptable!",Keith Riley (he/him),itskeithriley,"Chorley, England"
506,21009666,2022-02-27T10:35:31.000Z,21009666,"Not had @VodafoneUK business broadband since Friday night. No one on phone, online chat, or Twitter helping &amp; promised call backs never materialise. Terrible level of service @VodafoneBiz. And don’t hide behind Covid, we all have to deal with that. #Vodafonedown",Robin McKelvie,robinmckelvie,"Edinburgh, Scotland"
507,1.39204E+18,2022-02-27T10:21:54.000Z,1.39204E+18,"Our next day out will be Saturday 5 March @bannockburnrfc with the @GoodBadRugby crew and @VodafoneUK plus special guests. Loads of rugby, loads of fun, live podcast and wine for you to taste plus signed bottles to win AND our infamous Van du Vin! See you there… @miketindall13 https://t.co/m9nDszLsSs",THE RUGBY WINE CLUB 🏉🍷,TRWCwine,"England, United Kingdom"
508,88241952,2022-02-27T09:36:31.000Z,88241952,@VodafoneUK Can your agent price match the potential cashback?,Thu Win,Tyw77,"Here, there, everywhere"
509,37512310,2022-02-27T09:12:25.000Z,37512310,"If you’re a parent, I would recommend reading @VodafoneUK’s Digital Parenting Magazine to help you navigate the unchartered waters of raising kids against the backdrop of rapidly evolving #tech. https://t.co/VoE27ptzC8 https://t.co/CqYfwCZflq",Richard Conway,wickdaman,"Suffolk, England"
510,87259853,2022-02-27T08:23:25.000Z,87259853,"@VodafoneUK Im looking into a Samsung watch 4 with cellular connection. I see that you offer these, but it asks me to have a mobile plan with you. Im happy to swap to you, but do I need to also buy a new phone with you? My S21+ is only 4 months old so I don’t want a new one yet.",Sarah 🌼 & Jasper 🐾,madcow42,"England, United Kingdom"
511,88241952,2022-02-26T23:35:33.000Z,88241952,@VodafoneUK I kinda want to take advantage of cashback deals via Quidco/TCB.,Thu Win,Tyw77,"Here, there, everywhere"
512,150823066,2022-02-26T23:15:02.000Z,150823066,"@justagoose121 @mtawroginska @VodafoneUK @LumixUK @PanasonicUK My Grandparents home town. I born here but lived most of my Lufe before in Międzyzdroje and Szczecin,two towns located at Western part of Poland",Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
513,150823066,2022-02-26T23:13:19.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography  😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/qFMJmudbKG,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
514,150823066,2022-02-26T23:13:09.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography  😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/8q3zWizGKQ,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
515,150823066,2022-02-26T23:12:56.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography  😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/EXoBusVzxz,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
516,150823066,2022-02-26T23:12:47.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography  😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/X1rTZRvyBn,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
517,150823066,2022-02-26T23:12:33.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography  😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/KM7GtesIJ7,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
518,1243731282,2022-02-26T22:38:37.000Z,1243731282,@VodafoneUK #LOVE my boy @VodafoneUK https://t.co/F6doqbaQaN,Polly Klidaras,pklidaras,England
519,1243731282,2022-02-26T22:36:29.000Z,1243731282,@VodafoneUK #LOVE https://t.co/tJDVt6yMIC,Polly Klidaras,pklidaras,England
520,217486220,2022-02-26T21:02:46.000Z,217486220,"@theproperKP @EE @VodafoneUK Vodafone is a 36 month contract. ( Total cost £2101 ) , EE 100Gb is £1927 TC. If paying that Vodafone one over the standard 24m its £87/month. But the Device is £1249. EE can be had for £16 , Voda £10. NEVER BUY ON CONTRACT.",biomulv,biomulv,east lothian
521,88241952,2022-02-26T20:27:08.000Z,88241952,"Hello @VodafoneUK if I upgrade my PAYG account, will my credit be taken off the first month balance?  Do I have to do it in the store or can I do it online?",Thu Win,Tyw77,"Here, there, everywhere"
522,742523720,2022-02-26T19:09:43.000Z,742523720,@JasonElsom @VodafoneUK @ThreeUK https://t.co/UQObncdx6x,Sarah 😍💕,wiltshiregal,UK
523,742523720,2022-02-26T19:05:19.000Z,742523720,@VodafoneUK well done Vodafone🇺🇦,Sarah 😍💕,wiltshiregal,UK
524,1243731282,2022-02-26T18:38:30.000Z,1243731282,@VodafoneUK I #LOVE my naughty boy https://t.co/BymzhyYSsa,Polly Klidaras,pklidaras,England
525,98407206,2022-02-26T18:37:40.000Z,98407206,@VodafoneUK Thanks 😊,G҉a҉r҉e҉t҉h҉,_GarethWilliams,"Bordeaux, France"
526,98407206,2022-02-26T18:20:24.000Z,98407206,"Hi @VodafoneUK I'm getting ""error: 5301"" logging in to My Vodafone app, and this error on the website. Are you having issues or is it just me? ☹️ https://t.co/N2fj6JwrLE",G҉a҉r҉e҉t҉h҉,_GarethWilliams,"Bordeaux, France"
527,19813356,2022-02-26T18:04:40.000Z,19813356,"Internet reception at Turf Moor, Burnley with @EE is terrible during the game. I know lots of people are trying to access it at the same time… but people on @VodafoneUK don’t have the same problem. #twitterclarets",David JP64 🇺🇦,The_Maremma,England
528,19227278,2022-02-26T18:01:44.000Z,19227278,@VodafoneUK outage for last 2days at Moffat on and off ridiculous. Girls in shop at #dumfries no help at all. Told us. You have signal now ffs. What's happening why like it? #frustatedvodafoneuser,Lady Susan Of Stroodshire,stroodsue,"South East, England"
529,22137061,2022-02-26T17:31:27.000Z,22137061,@VodafoneUK Will do now.,Alaina,AlainaGayle19,
530,22137061,2022-02-26T17:13:00.000Z,22137061,@VodafoneUK And as a customer of Vodafone for 20 years if you were to look at the account you would see that we went over the 14 days because you didn't deliver on time.  Alaina.,Alaina,AlainaGayle19,
531,22137061,2022-02-26T17:11:21.000Z,22137061,"@VodafoneUK Any point class it as a Unsecured Loan. Which I know have 3 of, without asking. If this is the case, then update your website and actually get your staff to fully point out that the credit check will subsequently turn into a loan application at the point of sale 👌🙌",Alaina,AlainaGayle19,
532,22137061,2022-02-26T17:10:09.000Z,22137061,@VodafoneUK Yeah I can safely say it wasn't explained in store. I actually expressed I didn't want to set up a DD and was told I could canx this after a month. By your store. This has only come to light while trying to seek advice from a broker. And the link you have sent there doesn't at,Alaina,AlainaGayle19,
533,20331890,2022-02-26T16:43:06.000Z,20331890,@VodafoneUK #LOVE Me and my husband. 😍 https://t.co/xoXxNidq5q,Shelley  Bruce,BabesShelley,Edinburgh
534,3625734619,2022-02-26T16:35:10.000Z,3625734619,"@RReverser @AhmedShelbaya @VodafoneUK @VOXI_UK Thought so, that’s good news. Stay safe out there",Peter Kim,GuoKingg,
535,22137061,2022-02-26T16:17:59.000Z,22137061,Hey @VodafoneUK might be nice to let your customers know that taking out a new contract is now classed as a unsecured loan.... especially as I didn't want to set up a DD and I pay each month without fail and before its due. I had to set one up your store said and now my credit,Alaina,AlainaGayle19,
536,15630634,2022-02-26T16:00:43.000Z,15630634,"Seems like the days of congested networks at airports are over for the moment, even as they get busier. Great speeds on @VodafoneUK's 5G network at @Gatwick_Airport North as I travel to #MWC2022. Also good speeds on @EE 4G too, but surprised they don't have 5G here yet. https://t.co/qHME05x3Ed",Ben Wood,benwood,"London, UK"
537,1.08293E+18,2022-02-26T14:52:28.000Z,1.08293E+18,@O2 your Esims and customer service are awful! 1 whole week and 2 family members without any service whatsoever. Went to the O2 head office in Slough to get it resolved and they couldn’t fix and didn’t know what the issue was. Wow. Moved to @VodafoneUK today.,Ash Hussain (uncivilised),AshHussain_UK,"South East, England"
538,1.22679E+18,2022-02-26T14:36:19.000Z,1.22679E+18,Fantastic @VodafoneUK 👏👏👏 https://t.co/JtoFOnaN9K,S. JR (Vaccinated 💉) 🇺🇦,ChimpGenes,"Ontario, Canada"
539,116560604,2022-02-26T11:29:30.000Z,116560604,@VodafoneUK Brilliant 👍 Thankyou,lucy 🇺🇦,spiceblackford,
540,1725976369,2022-02-26T10:49:54.000Z,1725976369,"@VodafoneUK Hi James, yes it’s both. The lights are white. I’ve turned it off and on and reset but still not working. https://t.co/Y8sSS58Y3r",Naomi Bradshaw,NaomiBrads_xo,
541,16031661,2022-02-26T10:30:28.000Z,16031661,Join @VodafoneUK broadband And we’ll each be rewarded with a £25 Amazon Gift Card #Voucher #code #vodafonebroadband https://t.co/BlkLOYwWVZ,cadere in occidente,cadere_in,Terms and Conditions Apply
542,23301862,2022-02-26T10:20:11.000Z,23301862,@VodafoneUK can you dm me please I don’t want to speak to a bot 😂,Vicky Henry,_vickyhen,"Scotland, United Kingdom"
543,1.21662E+18,2022-02-26T10:10:44.000Z,1.21662E+18,"@parischart @MeiklMIHWagner #Jetzt, (siehe Zeitstempel😋) leider reaktiv. 
@AOK_Nordost/@n26/@VodafoneUK deaktiviert: Pinselschimmel unmöglich: Zuzahlung in #DE: 5,-¥. *m.",Mei:kl🧜🏾 Майкл Michael I. H. Wagner,MichaelIHWagner,Tokio/Berlin/LA
544,21009666,2022-02-26T10:00:55.000Z,21009666,@VodafoneUK ‘Together we can’ you say. Only if you answer the phone &amp; or don’t drop a DM chat without resolving my lack of broadband caused by your outage. Please answer my DMs now.,Robin McKelvie,robinmckelvie,"Edinburgh, Scotland"
545,21009666,2022-02-26T09:48:45.000Z,21009666,Poor effort @VodafoneUK. Broadband down &amp; your Twitter help has gone silent mid DM conversation. Agent ‘Thomas’ has just disappeared. #vodafail @Vodafoneisajoke,Robin McKelvie,robinmckelvie,"Edinburgh, Scotland"
546,7.60241E+17,2022-02-26T09:40:25.000Z,7.60241E+17,"Well done @VodafoneUK 👏

#Ukraine #UkraineInvasion #UkraineRussiaConflict https://t.co/vHg0ERNVMW",Warren Jenkins,WarrenJenkins82,"Belfast, Northern Ireland"
547,1.3501E+18,2022-02-26T09:33:36.000Z,1.3501E+18,"@VodafoneUK I applaud you Vodafone UK, you were already in my high regard after not charging my sister (vodafone customer) the excessive rate hospital line to call Dad while he was in hospital. Thank you 🙌",KATE REBECCA MORTON,KATEREBECCAMOR1,
548,41682984,2022-02-26T08:34:48.000Z,41682984,@VodafoneUK Well done Vodafone,Vampire Bait,Antoinne73,"Sheffield, England"
549,54572666,2022-02-26T08:31:49.000Z,54572666,@VodafoneUK I dont see that option. The account is a business one so perhaps that's different.  I have tried texting CALLING to 97888 I hope that will do it.,Steve Rainbird,steverainbird,"Winchester, UK"
550,37512310,2022-02-26T08:31:23.000Z,37512310,Navigating the complexities of parenthood in digital world? A special edition of @VodafoneUK’s Digital Parenting magazine takes a deep dive into how #digital tech has changed parenting over the last 10 years https://t.co/2EUyEItNFu https://t.co/RYukhn8lw8,Richard Conway,wickdaman,"Suffolk, England"
551,78410673,2022-02-26T08:29:09.000Z,78410673,@VodafoneUK Very classy 👏 great stuff Vodafone ❤️,David Ivo Iveson,the_real_ivo,"Bishop Auckland, Durham"
552,7.55072E+17,2022-02-26T08:28:22.000Z,7.55072E+17,@VodafoneUK This is why we love vodafone🙌🏿🙌🏿,Benjamin Aboagye 🇬🇭🇬🇧,LoverOfTechBA,"London, England"
553,185787679,2022-02-26T06:32:50.000Z,185787679,"Why is @VodafoneUK welcoming me to France when I am in Dover right now? Uhhh, there’s a whole English Channel there guys. Don’t charge me more!",𝐒𝐘𝐌𝐍 𝐉𝐀𝐘𝐌𝐒,SYMNJAYMS,"Kent, England"
554,41606541,2022-02-26T00:50:21.000Z,41606541,Superb @VodafoneUK https://t.co/V7BpKtRIwi,Scott,FrancoScott_,United Kingdom
555,221666864,2022-02-26T00:44:08.000Z,221666864,@VodafoneUK do you so a payg that’s for minutes only?  I’m looking for something like that for my 79 yr old dad who can’t text and doesn’t need internet,🦄🏴󠁧󠁢󠁳󠁣󠁴󠁿Shaz🏴󠁧󠁢󠁳󠁣󠁴󠁿🦄🇺🇦🇺🇦🇺🇦,TheRealShazzaG,North Lanarkshire
556,334822902,2022-02-25T23:18:33.000Z,334822902,"@AhmedShelbaya Thank you, @VodafoneUK ! A lot of people are going to be in need of this kindness! 🙏",Liz Marshall 🌈♐🦄🙋🏻‍♀️,The_LizMarshall,"South Staffordshire, UK 🇬🇧 "
557,19227278,2022-02-25T23:08:14.000Z,19227278,"@VodafoneUK Outage here in Moffat DH10? dad 78 Only has a mobile phone and it's by chance I am here in Scotland, going home to England tomorrow when will his service be back on?
He pays handsomely for it! been out since yesterday, can't do anthing as has no WiFi. Please advise.",Lady Susan Of Stroodshire,stroodsue,"South East, England"
558,7.60241E+17,2022-02-25T22:23:55.000Z,7.60241E+17,@PoliticsForUK @EE @ThreeUK @O2 @VodafoneUK @virginmedia @SMARTYMobileUK @giffgaff @bt_uk have as well.,Warren Jenkins,WarrenJenkins82,"Belfast, Northern Ireland"
559,831493902,2022-02-25T22:03:57.000Z,831493902,@LeeroyLee2 @VodafoneUK Oh it the opposite here I’m wanting to pay my phone off as I’m fed up but they trying to get more moeny out of me,Brian,Brianhagon,ESSEX
560,65113045,2022-02-25T21:36:34.000Z,65113045,@VodafoneUK Yep,Keith Riley (he/him),itskeithriley,"Chorley, England"
561,65113045,2022-02-25T21:35:36.000Z,65113045,@VodafoneUK Another,Keith Riley (he/him),itskeithriley,"Chorley, England"
562,65113045,2022-02-25T21:34:47.000Z,65113045,@VodafoneUK Just capturing the time of the latest,Keith Riley (he/him),itskeithriley,"Chorley, England"
563,65113045,2022-02-25T21:32:00.000Z,65113045,@VodafoneUK The frequency of this now is ridiculous,Keith Riley (he/him),itskeithriley,"Chorley, England"
564,65113045,2022-02-25T21:30:44.000Z,65113045,@VodafoneUK You’ll never guess,Keith Riley (he/him),itskeithriley,"Chorley, England"
565,65113045,2022-02-25T21:29:33.000Z,65113045,@VodafoneUK And another,Keith Riley (he/him),itskeithriley,"Chorley, England"
566,65113045,2022-02-25T21:22:23.000Z,65113045,@VodafoneUK And again,Keith Riley (he/him),itskeithriley,"Chorley, England"
567,19654801,2022-02-25T21:13:55.000Z,19654801,@PoliticsForUK @EE @ThreeUK @O2 @VodafoneUK @virginmedia @SMARTYMobileUK @giffgaff https://t.co/B0Un7ZTktA,bonney bulmer 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🔯♿,WeAreYellows49,"Norfolk, UK"
568,54572666,2022-02-25T21:07:41.000Z,54572666,@VodafoneUK My new Samsung s22 ultra doesn't seem to have a WiFi calling option. Do you need to  enable it or something like that.,Steve Rainbird,steverainbird,"Winchester, UK"
569,3625734619,2022-02-25T21:03:24.000Z,3625734619,"@AhmedShelbaya @VodafoneUK What about @VOXI_UK , same? 🤔 Since it’s powered directly by you guys",Peter Kim,GuoKingg,
570,150823066,2022-02-25T20:58:20.000Z,150823066,Alexander Tawroginski photography 👍✅😍 Slough Black Park 🪵🌲🌳 @tech_studio_official @tawroginski @mtawroginska @ewatawroginska @victortawroginski #slough @vodafoneuk ☎️ @samsungmobile @samsunguk 📱 fot. Alexander @tawroginski #s21 https://t.co/VM8NqOi4SE,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
571,150823066,2022-02-25T20:58:08.000Z,150823066,Alexander Tawroginski photography 👍✅😍 Slough Black Park 🪵🌲🌳 @tech_studio_official @tawroginski @mtawroginska @ewatawroginska @victortawroginski #slough @vodafoneuk ☎️ @samsungmobile @samsunguk 📱 fot. Alexander @tawroginski #s21 https://t.co/SlCLAG6oHu,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
572,1725976369,2022-02-25T20:49:57.000Z,1725976369,@VodafoneUK My internet and WiFi hasn’t worked since last night but your network checker states it’s fine in my area?,Naomi Bradshaw,NaomiBrads_xo,
573,831493902,2022-02-25T20:44:32.000Z,831493902,@LeeroyLee2 @VodafoneUK Don’t get me started. 12 hour on the phone,Brian,Brianhagon,ESSEX
574,2895043443,2022-02-25T20:34:22.000Z,2895043443,"@VodafoneUK I’ve lost connection and internet, any idea what’s going on? Tried resetting and nothing works",Bradz,OGBradz,United Kingdom
575,65113045,2022-02-25T20:30:56.000Z,65113045,@VodafoneUK And again!,Keith Riley (he/him),itskeithriley,"Chorley, England"
576,65113045,2022-02-25T20:24:34.000Z,65113045,@VodafoneUK Every time Ive messaged you today is every time the internet has dropped. Why should I pay for my bills???,Keith Riley (he/him),itskeithriley,"Chorley, England"
